"Month","Item Title","Item Type","DOI","Parent Title","Parent Type","Proprietary ID","ISSN","e-ISSN","ISBN","e-ISBN","Year","Volume","Issue","Total Downloads","Article Downloads","Preprint Downloads","PDF Downloads","HTML Downloads","Subscriber Downloads","Free Downloads","Open Access Downloads","Free Trial","Total Abstract Views","Article Abstract Views","Preprint Abstract Views","Publisher"
"2024/09","Identification of Critical Urban Clusters for Placating Urban Heat Island Effects over Fast-Growing Tropical City Regions: Estimating the Contribution of Different City Sizes in Escalating UHI Intensity","Article","10.14358/pers.23-00009r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","11","3","3","0","3","0","3","0","0","0","31","31","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Identification of Drought Events in Major Basins of Africa from GRACE Total Water Storage and Modeled Products","Article","10.14358/pers.22-00092r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","4","6","6","0","6","0","0","0","6","0","29","29","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Identification of Waste Tires Using High-Resolution Multispectral Satellite Imagery","Article","10.14358/pers.78.5.463","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2012","78","5","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Identifying Revegetated Mines as Disturbance/Recovery Trajectories Using an Interannual Landsat Chronosequence","Article","10.14358/pers.78.3.223","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2012","78","3","0","0","0","0","0","0","0","0","0","14","14","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Identifying Urban Watershed Boundaries and Area, Fairfax County, Virginia","Article","10.14358/pers.81.5.365","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","5","1","1","0","1","0","0","0","1","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Identifying the Driving Factors of Urban Land Surface Temperature","Article","10.14358/pers.21-00043r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","4","3","3","0","3","0","0","0","3","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Illustrating the Temporal Progress of Environmental Change","Article","10.14358/pers.79.12.1159","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2013","79","12","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Image Misregistration Error in Change Measurements","Article","10.14358/pers.71.9.1037","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2005","71","9","0","0","0","0","0","0","0","0","0","21","21","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Image Processing and Data Analysis with ERDAS IMAGINE","Article","10.14358/pers.86.10.597","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","10","0","0","0","0","0","0","0","0","0","30","30","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Image-Based Mobile Mapping for 3D Urban Data Capture","Article","10.14358/pers.82.12.925","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","12","3","3","0","3","0","0","0","3","0","22","22","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Imagery Integration Methods for Precise Geological Mapping of Rugged Terrain, Alberta, Canada","Article","10.14358/pers.73.5.583","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","5","1","1","0","1","0","0","0","1","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Imagery Portal Naming Contest Ideas Needed!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","4","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Impact of Imaging Geometry on 3D Geopositioning Accuracy of Stereo Ikonos Imagery","Article","10.14358/pers.75.9.1119","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","9","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Impact of Lidar Nominal Post-spacing on DEM Accuracy and Flood Zone Delineation","Article","10.14358/pers.73.7.793","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","7","2","2","0","2","0","0","0","2","0","22","22","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Impact of Spatial Configuration of Urban Green Space and Urban Impervious Surface on Land Surface Temperature: A Multi-Grid Perspective","Article","10.14358/pers.21-00034r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","9","3","3","0","3","0","0","0","3","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Impact of Topographic Normalization on Land-Cover Classification Accuracy","Article","10.14358/pers.69.7.785","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2003","69","7","1","1","0","1","0","0","0","1","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Impervious Comparison of NLCD versus a Detailed Dataset Over Time","Article","10.14358/pers.83.6.429","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","6","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Implementation of an Equal-area Gridding Method for Global-scale Image Archiving","Article","10.14358/pers.71.5.623","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2005","71","5","2","2","0","2","0","0","0","2","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improved Camera Distortion Correction and Depth Estimation for Lenslet Light Field Camera","Article","10.14358/pers.85.3.197","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","3","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improved Capability in Stone Pine Forest Mapping and Management in Lebanon Using Hyperspectral CHRIS-Proba Data Relative to Landsat ETM+","Article","10.14358/pers.80.8.725","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2014","80","8","1","1","0","1","0","0","0","1","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improved Crop Classification with Rotation Knowledge using Sentinel-1 and -2 Time Series","Article","10.14358/pers.86.7.431","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","7","1","1","0","1","0","0","0","1","0","34","34","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improved Depth Estimation for Occlusion Scenes Using a Light-Field Camera","Article","10.14358/pers.86.7.443","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","7","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improved Geometric Modeling of 1960s KH-5 ARGON Satellite Images for Regional Antarctica Applications","Article","10.14358/pers.83.7.477","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","7","0","0","0","0","0","0","0","0","0","19","19","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improved Land Cover Mapping using Random Forests Combined with Landsat Thematic Mapper Imagery and Ancillary Geographic Data","Article","10.14358/pers.76.7.833","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","7","1","1","0","1","0","0","0","1","0","23","23","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improved Nonsubsampled Contourlet Transform for Multi-sensor Image Registration","Article","10.14358/pers.79.1.51","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2013","79","1","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improved Subspace Classification Method for Multispectral Remote Sensing Image Classification","Article","10.14358/pers.76.11.1239","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","11","0","0","0","0","0","0","0","0","0","15","15","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improved Urban Scene Classification Using Full-Waveform Lidar","Article","10.14358/pers.82.12.973","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","12","0","0","0","0","0","0","0","0","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improvement of Lidar Data Accuracy Using Lidar-Specific Ground Targets","Article","10.14358/pers.73.4.385","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","4","2","2","0","2","0","0","0","2","0","58","58","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improving Building Footprints in InSAR Data by Comparison with a Lidar DSM","Article","10.14358/pers.72.1.63","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2006","72","1","2","2","0","2","0","0","0","2","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improving Component Substitution Pan-Sharpening Through Refinement of the Injection Detail","Article","10.14358/pers.86.5.317","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","5","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improving Forest Growth Estimates Using a Bayesian Network Approach","Article","10.14358/pers.78.1.45","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2012","78","1","1","1","0","1","0","0","0","1","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improving Land Cover Classification Over a Large Coastal City Through Stacked Generalization with Filtered Training Samples","Article","10.14358/pers.21-00035r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","7","3","3","0","3","0","0","0","3","0","41","41","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improving Land-cover Classification Using Recognition Threshold Neural Networks","Article","10.14358/pers.73.4.413","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","4","1","1","0","1","0","0","0","1","0","15","15","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improving Remote Sensing Multiple Classification by Data and Ensemble Selection","Article","10.14358/pers.20-00071r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","11","0","0","0","0","0","0","0","0","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improving Urban Land Cover Mapping with the Fusion of Optical and SAR Data Based on Feature Selection Strategy","Article","10.14358/pers.21-00030r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","1","1","1","0","1","0","0","0","1","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Improving the Upscaling of Land Cover Maps by Fusing Uncertainty and Spatial Structure Information","Article","10.14358/pers.84.2.87","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","2","1","1","0","1","0","0","0","1","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","In Memoriam","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","4","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","In Memoriam","Article","10.14358/pers.85.11.786","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","11","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","In Memoriam","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","11","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
