"Month","Item Title","Item Type","DOI","Parent Title","Parent Type","Proprietary ID","ISSN","e-ISSN","ISBN","e-ISBN","Year","Volume","Issue","Total Downloads","Article Downloads","Preprint Downloads","PDF Downloads","HTML Downloads","Subscriber Downloads","Free Downloads","Open Access Downloads","Free Trial","Total Abstract Views","Article Abstract Views","Preprint Abstract Views","Publisher"
"2024/10","Terrain Complexity and Maximal Poisson-Disk Sampling-Based Digital Elevation Model Simplification","Article","10.14358/pers.23-00023r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","1","1","1","0","1","0","1","0","0","0","20","20","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The ASPRS Positional Accuracy Standards, Edition 2: The Geospatial Mapping Industry Guide to Best Practices","Article","10.14358/pers.89.10.581","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","10","2","2","0","2","0","0","0","2","0","12","12","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Analysis on the Annual Change of Digital Aerial Camera's IMUs Boresight Misalignment","Article","10.14358/pers.21-00002r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","11","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Application of Bidirectional Reflectance Distribution Function Data to Recognize the Spatial Heterogeneity of Mixed Pixels in Vegetation Remote Sensing: A Simulation Study","Article","10.14358/pers.86.3.161","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","3","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Cellular Automata Approach in Dynamic Modelling of Land Use Change Detection and Future Simulations Based on Remote Sensing Data in Lahore Pakistan","Article","10.14358/pers.22-00102r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","1","8","8","0","8","0","0","0","8","0","33","33","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Challenges and Joys of Mapping America's Last Frontier","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","4","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Emerging Role of Cubesats for Earth Observation Applications in South Africa","Article","10.14358/pers.86.6.333","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","6","0","0","0","0","0","0","0","0","0","21","21","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Essentials of SAR, A Conceptual View of Synthetic Aperture Radar and its Remarkable Capabilities by Thomas P. Ager","Article","10.14358/pers.88.12.760","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","12","9","9","0","9","0","0","0","9","0","53","53","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The FABDEM Outperforms the Global DEMs in Representing Bare Terrain Heights","Article","10.14358/pers.23-00026r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","10","2","2","0","2","0","2","0","0","0","62","62","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Fractional Vegetation Cover (FVC) and Associated Driving Factors of Modeling in Mining Areas","Article","10.14358/pers.21-00070r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","10","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Geometric Imaging Model for High-Resolution Optical Remote Sensing Satellites Considering Light Aberration and Atmospheric Refraction Errors","Article","10.14358/pers.86.6.373","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","6","1","1","0","1","0","0","0","1","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Gis Management Handbook— Concepts, Practices, and Tools for Planning, Implementing, and Managing Geographic Information System Programs and Projects, 3rd Edition.","Article","10.14358/pers.88.6.361","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","6","2","2","0","2","0","0","0","2","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Kingdom of the Netherlands","Article","10.14358/pers.87.2.77","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","2","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Lebanese Republic","Article","10.14358/pers.86.11.661","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","11","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Sight-Aesthetic Value of the Underwater Landscapes of Lakes in the Context of Exploration Tourism","Article","10.14358/pers.23-00054r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","2","4","4","0","4","0","0","0","4","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Simulation and Prediction of Land Surface Temperature Based on SCP and CA-ANN Models Using Remote Sensing Data: A Case Study of Lahore","Article","10.14358/pers.22-00071r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","12","5","5","0","5","0","0","0","5","0","52","52","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Socialist Republic of Vietnam","Article","10.14358/pers.86.6.351","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","6","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Spatiotemporal Evolution of Urban Impervious Surface for Chengdu, China","Article","10.14358/pers.87.7.491","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","7","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","The Use of Indices and Modified U-Net Network in Improving the Classification of Planting Structures","Article","10.14358/pers.22-00032r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","11","1","1","0","1","0","0","0","1","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Thermal Imagery for Building and Utilities Owners","Article","10.14358/pers.87.10.689","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","10","1","1","0","1","0","0","0","1","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Three-Dimensional Point Cloud Analysis for Building Seismic Damage Information","Article","10.14358/pers.21-00019r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","2","2","2","0","2","0","0","0","2","0","16","16","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Three-Dimensional Reconstruction of Single Input Image Based on Point Cloud","Article","10.14358/pers.87.7.479","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","7","1","1","0","1","0","0","0","1","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Top Geospatial Trends to Watch in 2021","Article","10.14358/pers.87.3.149","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","3","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Top Geospatial Trends to Watch in 2022","Article","10.14358/pers.88.2.77","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","2","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Topographic and Geomorphological Mapping and Analysis of the Chang'E-4 Landing Site on the Far Side of the Moon","Article","10.14358/pers.86.4.247","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","4","7","7","0","7","0","0","0","7","0","25","25","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Towards Automated/Semiautomated Extraction of Faults from Lidar Data","Article","10.14358/pers.21-00058r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","6","0","0","0","0","0","0","0","0","0","12","12","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Trajectory Drift–Compensated Solution of a Stereo RGB-D Mapping System","Article","10.14358/pers.86.6.359","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","6","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Transformer for the Building Segmentation of Urban Remote Sensing","Article","10.14358/pers.21-00076r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","9","2","2","0","2","0","0","0","2","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Turbid Underwater Polarization Patterns Considering Multiple Mie Scattering of Suspended Particles","Article","10.14358/pers.86.12.737","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","12","2","2","0","2","0","0","0","2","0","16","16","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","UAS Edge Computing of Energy Infrastructure Damage Assessment","Article","10.14358/pers.22-00087r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","2","3","3","0","3","0","0","0","3","0","20","20","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","UAS-Based Multi-Temporal Rice Plant Height Change Prediction","Article","10.14358/pers.22-00107r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","5","2","2","0","2","0","0","0","2","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","UAV Remote Sensing Assessment of Crop Growth","SupplementaryData","no_doi","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","12","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","UAV Remote Sensing Assessment of Crop Growth","Article","10.14358/pers.21-00060r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","12","4","4","0","4","0","0","0","4","0","23","23","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Uncertainty of Forested Wetland Maps Derived from Aerial Photography","Article","10.14358/pers.86.10.609","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","10","1","1","0","1","0","0","0","1","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Unmanned Aerial Vehicle (UAV)–Based Imaging Spectroscopy for Predicting Wheat Leaf Nitrogen","Article","10.14358/pers.22-00089r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","2","5","5","0","5","0","0","0","5","0","31","31","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Unsupervised Representation High-Resolution Remote Sensing Image Scene Classification via Contrastive Learning Convolutional Neural Network","Article","10.14358/pers.87.8.577","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","8","0","0","0","0","0","0","0","0","0","12","12","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Urban Land Cover/Use Mapping and Change Detection Analysis Using Multi-Temporal Landsat OLI with Lidar-DEM and Derived TPI","Article","10.14358/pers.21-00042r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","4","3","3","0","3","0","0","0","3","0","22","22","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Use of Artificial Intelligence Toward Climate-neutral Cultural Heritage","Article","10.14358/pers.22-00118r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","3","5","5","0","5","0","0","0","5","0","24","24","0","American Society for Photogrammetry and Remote Sensing"
